"fecha","numero_de_recibo","tipo_de_recibo","categoria","ref","articulo","variante","modificadores_aplicados","cantidad","ventas_brutas","descuentos","ventas_netas","costo_de_los_bienes","beneficio_bruto","impuestos","tipo_de_pedido","tpv","tienda","nombre_del_cajero","nombre_del_cliente","contacto_del_cliente","comentario","estado"
"2026-01-09 19:02:00","1-4602","Venta","Alimentos",10027,"Tamal","Sin variante","Hongos",2,110.0,0.0,110.0,0.0,110.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:02:00","1-4602","Venta","Barra",10007,"Capuccino","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:02:00","1-4602","Venta","Barra",10009,"Flat white","Sin variante","Deslactosada",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:02:00","1-4602","Venta","Barra",10013,"Chocolate","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:02:00","1-4602","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,40.0,0.0,40.0,0.0,40.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:02:00","1-4602","Venta","Vitrina",10029,"Caracol de almendra","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:12:00","1-4603","Venta","Barra",10013,"Chocolate","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:12:00","1-4603","Venta","Barra",10076,"Choco matcha","Sin variante","Deslactosada",1,85.0,0.0,85.0,0.0,85.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:12:00","1-4603","Venta","Barra",10116,"Matcha coco vainilla","Sin variante","Deslactosada",1,85.0,0.0,85.0,0.0,85.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:12:00","1-4603","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:48:00","1-4604","Venta","Barra",10007,"Capuccino","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:48:00","1-4604","Venta","Café en grano",10010,"Filtrado","Sin variante","Sin modificadores",1,70.0,0.0,70.0,0.0,70.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 19:48:00","1-4604","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 20:21:00","1-4605","Venta","Barra",10012,"Chai","Sin variante","Deslactosada",2,130.0,0.0,130.0,0.0,130.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 20:21:00","1-4605","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 20:21:00","1-4605","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 20:37:00","1-4606","Venta","Alimentos",10024,"Sandwich de pollo","Sin variante","Sin modificadores",1,155.0,0.0,155.0,0.0,155.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 20:37:00","1-4606","Venta","Alimentos",10065,"Toast uva","Sin variante","Sin modificadores",1,135.0,0.0,135.0,0.0,135.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 20:37:00","1-4606","Venta","Barra",10006,"Americano","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 20:37:00","1-4606","Venta","Barra",10008,"Latte","Sin variante","Deslactosada",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 20:37:00","1-4606","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,45.5,0.0,45.5,0.0,45.5,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 20:37:00","1-4606","Venta","Vitrina",10029,"Caracol de almendra","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 21:09:00","1-4607","Venta","Barra",10013,"Chocolate","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 21:09:00","1-4607","Venta","Barra",10077,"Matcha lavanda","Sin variante","Almendra",1,90.0,0.0,90.0,0.0,90.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 21:09:00","1-4607","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,30.0,0.0,30.0,0.0,30.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-09 21:09:00","1-4607","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 10:58:00","1-4608","Venta","Alimentos",10025,"Bowl de pollo","Sin variante","Sin modificadores",1,165.0,0.0,165.0,0.0,165.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 10:58:00","1-4608","Venta","Alimentos",10026,"Chilaquiles","Sin variante","Huevo",1,160.0,0.0,160.0,0.0,160.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Medio","Cerrado"
"2026-01-10 10:58:00","1-4608","Venta","Barra",10006,"Americano","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 10:58:00","1-4608","Venta","Barra",10008,"Latte","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 10:58:00","1-4608","Venta","Extra",10042,"Extra huevo","Sin variante","Sin modificadores",1,15.0,0.0,15.0,0.0,15.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 10:58:00","1-4608","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 12:27:00","1-4609","Venta","Barra",10008,"Latte","Sin variante","Deslactosada",2,120.0,0.0,120.0,0.0,120.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 12:27:00","1-4609","Venta","Barra",10013,"Chocolate","Sin variante","Frío",2,110.0,0.0,110.0,0.0,110.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 12:27:00","1-4609","Venta","Barra",10035,"Espresso extra","Sin variante","Sin modificadores",1,35.0,0.0,35.0,0.0,35.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 12:27:00","1-4609","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,26.5,0.0,26.5,0.0,26.5,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 13:37:00","1-4610","Venta","Alimentos",10024,"Sandwich de pollo","Sin variante","Sin modificadores",1,155.0,0.0,155.0,0.0,155.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 13:37:00","1-4610","Venta","Alimentos",10025,"Bowl de pollo","Sin variante","Sin modificadores",1,165.0,0.0,165.0,0.0,165.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 13:37:00","1-4610","Venta","Barra",10012,"Chai","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 13:37:00","1-4610","Venta","Barra",10023,"Guallabini","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 13:37:00","1-4610","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,40.0,0.0,40.0,0.0,40.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 13:37:00","1-4610","Venta","Vitrina",10029,"Caracol de almendra","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 14:23:00","1-4611","Venta","Alimentos",10024,"Sandwich de pollo","Sin variante","Sin modificadores",1,155.0,0.0,155.0,0.0,155.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 14:23:00","1-4611","Venta","Barra",10006,"Americano","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 14:23:00","1-4611","Venta","Barra",10084,"Golden milk","Sin variante","Avena",1,80.0,0.0,80.0,0.0,80.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 14:23:00","1-4611","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,23.0,0.0,23.0,0.0,23.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 14:28:00","1-4612","Venta","Barra",10013,"Chocolate","Sin variante","Base agua",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 14:28:00","1-4612","Venta","Barra",10022,"Jazminello","Sin variante","Sin modificadores",1,65.0,32.5,32.5,0.0,32.5,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 14:28:00","1-4612","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,12.5,0.0,12.5,0.0,12.5,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 16:18:00","1-4613","Venta","Alimentos",10014,"Latido de amor","Sin variante","Sin modificadores",1,175.0,0.0,175.0,0.0,175.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 16:18:00","1-4613","Venta","Alimentos",10024,"Sandwich de pollo","Sin variante","Sin modificadores",1,155.0,0.0,155.0,0.0,155.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin aderezo ni phila","Cerrado"
"2026-01-10 16:18:00","1-4613","Venta","Barra",10022,"Jazminello","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 16:18:00","1-4613","Venta","Barra",10023,"Guallabini","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 16:18:00","1-4613","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,46.0,0.0,46.0,0.0,46.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 18:55:00","1-4614","Venta","Barra",10012,"Chai","Sin variante","Deslactosada",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 18:55:00","1-4614","Venta","Cueva",10057,"Carajillo","Sin variante","Sin modificadores",1,100.0,0.0,100.0,0.0,100.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 18:55:00","1-4614","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,22.0,0.0,22.0,0.0,22.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 18:55:00","1-4614","Venta","Vitrina",10031,"Rol de canela","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 18:59:00","1-4615","Venta","Barra",10013,"Chocolate","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 18:59:00","1-4615","Venta","Barra",10115,"Latte coco vainilla","Sin variante","Deslactosada",1,80.0,0.0,80.0,0.0,80.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 18:59:00","1-4615","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,15.0,0.0,15.0,0.0,15.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 19:01:00","1-4616","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,10.0,0.0,10.0,0.0,10.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 19:23:00","1-4617","Venta","Barra",10007,"Capuccino","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 19:23:00","1-4617","Venta","Barra",10115,"Latte coco vainilla","Sin variante","Deslactosada",1,80.0,0.0,80.0,0.0,80.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 19:23:00","1-4617","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 19:23:00","1-4617","Venta","Vitrina",10029,"Caracol de almendra","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:02:00","1-4618","Venta","Vitrina",10031,"Rol de canela","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:10:00","1-4619","Venta","Barra",10013,"Chocolate","Sin variante","Deslactosada",2,110.0,0.0,110.0,0.0,110.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:10:00","1-4619","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,11.0,0.0,11.0,0.0,11.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:54:00","1-4620","Venta","Barra",10013,"Chocolate","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:54:00","1-4620","Venta","Barra",10047,"Cold brew","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:54:00","1-4620","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,40.0,0.0,40.0,0.0,40.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:54:00","1-4620","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:56:00","1-4621","Venta","Alimentos",10014,"Latido de amor","Sin variante","Sin modificadores",1,175.0,0.0,175.0,0.0,175.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:56:00","1-4621","Venta","Barra",10007,"Capuccino","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:56:00","1-4621","Venta","Barra",10008,"Latte","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:56:00","1-4621","Venta","Barra",10013,"Chocolate","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Tibio","Cerrado"
"2026-01-10 20:56:00","1-4621","Venta","Barra",10077,"Matcha lavanda","Sin variante","Sin modificadores",1,85.0,0.0,85.0,0.0,85.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:56:00","1-4621","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,30.0,0.0,30.0,0.0,30.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:56:00","1-4621","Venta","Vitrina",10029,"Caracol de almendra","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 20:56:00","1-4621","Venta","Vitrina",10031,"Rol de canela","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 21:12:00","1-4622","Venta","Barra",10047,"Cold brew","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 21:18:00","1-4623","Venta","Barra",10022,"Jazminello","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 21:18:00","1-4623","Venta","Café en grano",10010,"Filtrado","Sin variante","Sin modificadores",1,70.0,0.0,70.0,0.0,70.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Fuji","Cerrado"
"2026-01-10 21:18:00","1-4623","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,29.25,0.0,29.25,0.0,29.25,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-10 21:18:00","1-4623","Venta","Vitrina",10061,"Galleta Chocomenta","Sin variante","Sin modificadores",2,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4624","Venta","Alimentos",10017,"Sandwich de jamon","Sin variante","Sin modificadores",1,150.0,0.0,150.0,0.0,150.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4624","Venta","Alimentos",10026,"Chilaquiles","Sin variante","Huevo",1,160.0,0.0,160.0,0.0,160.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Tierno","Cerrado"
"2026-01-11 11:41:00","1-4624","Venta","Alimentos",10065,"Toast uva","Sin variante","Sin modificadores",1,135.0,0.0,135.0,0.0,135.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4624","Venta","Barra",10008,"Latte","Sin variante","Frío, Deslactosada",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4624","Venta","Barra",10076,"Choco matcha","Sin variante","Deslactosada, Frío",1,85.0,0.0,85.0,0.0,85.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4624","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4624","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4625","Venta","Alimentos",10017,"Sandwich de jamon","Sin variante","Sin modificadores",1,150.0,0.0,150.0,0.0,150.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4625","Venta","Alimentos",10024,"Sandwich de pollo","Sin variante","Sin modificadores",1,155.0,0.0,155.0,0.0,155.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4625","Venta","Alimentos",10026,"Chilaquiles","Sin variante","Sin modificadores",1,145.0,0.0,145.0,0.0,145.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin oaxaca","Cerrado"
"2026-01-11 11:41:00","1-4625","Venta","Barra",10006,"Americano","Sin variante","Sin modificadores",2,90.0,0.0,90.0,0.0,90.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4625","Venta","Barra",10047,"Cold brew","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4625","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,71.0,0.0,71.0,0.0,71.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4625","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 11:41:00","1-4625","Venta","Vitrina",10031,"Rol de canela","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 12:02:00","1-4626","Venta","Barra",10006,"Americano","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 12:02:00","1-4626","Venta","Barra",10008,"Latte","Sin variante","Deslactosada",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 12:02:00","1-4626","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 12:02:00","1-4626","Venta","Vitrina",10061,"Galleta Chocomenta","Sin variante","Sin modificadores",1,30.0,0.0,30.0,0.0,30.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 12:27:00","1-4627","Venta","Barra",10008,"Latte","Sin variante","Deslactosada",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 12:27:00","1-4627","Venta","Barra",10008,"Latte","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 12:27:00","1-4627","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,21.0,0.0,21.0,0.0,21.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 12:27:00","1-4627","Venta","Vitrina",10061,"Galleta Chocomenta","Sin variante","Sin modificadores",1,30.0,0.0,30.0,0.0,30.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 13:49:00","1-4628","Venta","Alimentos",10065,"Toast uva","Sin variante","Sin modificadores",1,135.0,0.0,135.0,0.0,135.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 13:49:00","1-4628","Venta","Barra",10008,"Latte","Sin variante","Deslactosada",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 13:49:00","1-4628","Venta","Barra",10013,"Chocolate","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 13:49:00","1-4628","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,31.1,0.0,31.1,0.0,31.1,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 15:59:00","1-4629","Venta","Alimentos",10065,"Toast uva","Sin variante","Sin modificadores",1,135.0,0.0,135.0,0.0,135.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 15:59:00","1-4629","Venta","Barra",10007,"Capuccino","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 15:59:00","1-4629","Venta","Barra",10012,"Chai","Sin variante","Sucio",1,100.0,0.0,100.0,0.0,100.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-01-11 15:59:00","1-4629","Venta","Café en grano",10010,"Filtrado","Sin variante","Sin modificadores",2,140.0,0.0,140.0,0.0,140.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
